Date,YearMonthDay,YearMonth,DiseaseCN,Diseases,Cases,Deaths,ProvinceCN,Province,ADCode,DOI,URL,Source
2021-06-01,2021/06/01,2021 June,鼠疫,Plague,0,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,霍乱,Cholera,3,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,SARS,SARS-CoV,0,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,艾滋病,Acquired immune deficiency syndrome,5978,1554,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,肝炎,Hepatitis,126681,46,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,甲肝,Hepatitis A,1089,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,乙肝,Hepatitis B,101633,39,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,丙肝,Hepatitis C,20937,7,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,丁肝,Hepatitis D,23,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,戊肝,Hepatitis E,2266,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,肝炎（未分型）,Other hepatitis,733,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,脊髓灰质炎,Poliomyelitis,0,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,人感染H5N1病毒,Human infection with H5N1 virus,0,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,麻疹,Measles,72,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,出血热,Epidemic hemorrhagic fever,724,5,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,狂犬病,Rabies,18,15,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,乙脑,Japanese encephalitis,10,1,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,登革热,Dengue,8,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,炭疽,Anthrax,25,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,痢疾,Dysentery,6408,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,肺结核,Tuberculosis,73884,104,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,伤寒和副伤寒,Typhoid fever and paratyphoid fever,829,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,流脑,Meningococcal meningitis,6,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,百日咳,Pertussis,519,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,白喉,Diphtheria,0,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,新生儿破伤风,Neonatal tetanus,0,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,猩红热,Scarlet fever,4165,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,布病,Brucellosis,9670,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,淋病,Gonorrhea,10950,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,梅毒,Syphilis,47423,2,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,钩体病,Leptospirosis,19,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,血吸虫病,Schistosomiasis,4,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,疟疾,Malaria,109,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,人感染H7N9病毒,Human infection with H7N9 virus,0,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,新冠肺炎,COVID-19,670,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,流行性感冒,Influenza,38772,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,流行性腮腺炎,Mumps,12015,1,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,风疹,Rubella,115,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,急性出血性结膜炎,Acute hemorrhagic conjunctivitis,2467,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,麻风病,Leprosy,36,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,恙虫病,Typhus,112,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,黑热病,Kala azar,23,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,包虫病,Echinococcosis,238,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,丝虫病,Filariasis,0,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,其它感染性腹泻病,Infectious diarrhea,117015,0,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,手足口病,Hand foot and mouth disease,224426,2,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
2021-06-01,2021/06/01,2021 June,合计,Total,683394,1730,全国,China,100000,doi/10.46234/ccdcw2021.162,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162,China CDC Weekly: Notifiable Infectious Diseases Reports
