Date,YearMonthDay,YearMonth,DiseaseCN,Diseases,Cases,Deaths,ProvinceCN,Province,ADCode,DOI,URL,Source
2023-03-01,2023/03/01,2023 March,鼠疫,Plague,0,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,霍乱,Cholera,0,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,SARS,SARS-CoV,0,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,艾滋病,Acquired immune deficiency syndrome,5785,1992,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,肝炎,Hepatitis,155705,57,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,甲肝,Hepatitis A,1289,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,乙肝,Hepatitis B,126932,27,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,丙肝,Hepatitis C,23625,30,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,丁肝,Hepatitis D,20,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,戊肝,Hepatitis E,3117,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,肝炎（未分型）,Other hepatitis,722,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,脊髓灰质炎,Poliomyelitis,0,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,人感染H5N1病毒,Human infection with H5N1 virus,0,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,麻疹,Measles,81,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,出血热,Epidemic hemorrhagic fever,330,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,狂犬病,Rabies,9,13,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,乙脑,Japanese encephalitis,3,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,登革热,Dengue,7,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,炭疽,Anthrax,20,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,痢疾,Dysentery,2530,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,肺结核,Tuberculosis,76331,289,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,伤寒和副伤寒,Typhoid fever and paratyphoid fever,452,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,流脑,Meningococcal meningitis,15,1,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,百日咳,Pertussis,821,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,白喉,Diphtheria,0,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,新生儿破伤风,Neonatal tetanus,0,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,猩红热,Scarlet fever,858,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,布病,Brucellosis,6543,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,淋病,Gonorrhea,8029,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,梅毒,Syphilis,49855,1,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,钩体病,Leptospirosis,5,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,血吸虫病,Schistosomiasis,3,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,疟疾,Malaria,138,1,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,人感染H7N9病毒,Human infection with H7N9 virus,0,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,流行性感冒,Influenza,3721370,38,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,流行性腮腺炎,Mumps,7299,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,风疹,Rubella,90,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,急性出血性结膜炎,Acute hemorrhagic conjunctivitis,2208,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,麻风病,Leprosy,43,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,恙虫病,Typhus,77,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,黑热病,Kala azar,37,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,包虫病,Echinococcosis,374,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,丝虫病,Filariasis,0,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,其它感染性腹泻病,Infectious diarrhea,122646,0,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,手足口病,Hand foot and mouth disease,9631,1,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
2023-03-01,2023/03/01,2023 March,合计,Total,4171295,2393,全国,China,100000,doi/10.46234/ccdcw2023.082,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082,China CDC Weekly: Notifiable Infectious Diseases Reports
