Date,YearMonthDay,YearMonth,DiseaseCN,Diseases,Cases,Deaths,ProvinceCN,Province,ADCode,DOI,URL,Source
2022-09-01,2022/09/01,2022 September,鼠疫,Plague,1,1,全国,China,100000,doi/10.46234/ccdcw2022.214,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-09-01,2022/09/01,2022 September,霍乱,Cholera,4,0,全国,China,100000,doi/10.46234/ccdcw2022.214,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-09-01,2022/09/01,2022 September,SARS,SARS-CoV,0,0,全国,China,100000,doi/10.46234/ccdcw2022.214,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-09-01,2022/09/01,2022 September,艾滋病,Acquired immune deficiency syndrome,4389,1847,全国,China,100000,doi/10.46234/ccdcw2022.214,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-09-01,2022/09/01,2022 September,肝炎,Hepatitis,123318,72,全国,China,100000,doi/10.46234/ccdcw2022.214,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-09-01,2022/09/01,2022 September,甲肝,Hepatitis A,945,1,全国,China,100000,doi/10.46234/ccdcw2022.214,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-09-01,2022/09/01,2022 September,乙肝,Hepatitis B,101083,35,全国,China,100000,doi/10.46234/ccdcw2022.214,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-09-01,2022/09/01,2022 September,丙肝,Hepatitis C,18740,35,全国,China,100000,doi/10.46234/ccdcw2022.214,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-09-01,2022/09/01,2022 September,丁肝,Hepatitis D,14,0,全国,China,100000,doi/10.46234/ccdcw2022.214,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214,China CDC Weekly: Notifiable Infectious Diseases Reports
2022-09-01,2022/09/01,2022 September,戊肝,Hepatitis E,1946,0,全国,China,100000,doi/10.46234/ccdcw2022.214,https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214,China CDC Weekly: Notifiable Infectious Diseases Reports
